inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2017,3,21,3189,8,58.67400000000001,22.86,97.0,3.1293886583666644,4.071996698558193
2017,3,21,3189,10,31.75,19.5072,97.0,2.970783628190026,3.457892725338701
2017,3,21,3189,14,45.72,20.7264,97.0,3.0314082500064607,3.8225358389266098
2017,3,25,24,2,6.096,4.8768,97.0,1.5844892670701354,1.807632818384345
2017,3,25,24,3,5.3340000000000005,4.572,97.0,1.5199507459325643,1.6741014257598226
2017,3,25,24,4,7.8740000000000006,5.486400000000001,97.0,1.702272302726519,2.063566192521546
2017,3,25,24,5,7.8740000000000006,6.4008,97.0,1.8564229825537772,2.063566192521546
2017,3,25,24,26,4.572,3.6576000000000004,97.0,1.2968071946183546,1.5199507459325643
2017,3,25,24,27,16.256,9.4488,97.0,2.2458877493155005,2.7884620713960713
2017,3,25,24,29,13.462,10.3632,97.0,2.338261069446516,2.5998709015885213
2017,3,25,24,31,12.7,9.7536,97.0,2.2776364476300808,2.5416019934645457
2017,3,25,926,15,46.228,22.555200000000003,97.0,3.115965638034524,3.833585675113195
2017,3,25,926,21,15.24,13.1064,97.0,2.5731006605239166,2.7239235502585
2017,3,25,926,23,16.256,14.325600000000001,97.0,2.6620481465404127,2.7884620713960713
2017,3,25,926,24,12.953999999999999,12.4968,97.0,2.525472611534662,2.561404620760725
2017,3,25,926,45,17.018,11.8872,97.0,2.4754621909600005,2.8342716074273655
2017,3,25,926,46,3.81,3.048,97.0,1.1144856378244,1.3376291891386096
2017,3,25,1140,4,48.006,22.86,97.0,3.1293886583666644,3.871326003096042
2017,3,25,1186,1,17.526,14.9352,97.0,2.7037208429409807,2.863685492633659
2017,3,25,1186,3,35.306000000000004,24.384,97.0,3.193927179504236,3.5640529211670913
2017,3,25,1186,4,20.066000000000003,17.0688,97.0,2.8372522355655034,2.9990268405034213
2017,3,25,1186,6,28.956000000000003,20.7264,97.0,3.0314082500064607,3.365777436430895
2017,3,25,1186,7,29.972,22.250400000000003,97.0,3.102359985978745,3.4002636125020644
2017,3,25,1186,8,23.368,17.6784,97.0,2.8723435553767733,3.15136756508544
2017,3,25,1186,9,15.494,17.6784,97.0,2.8723435553767733,2.7404528522097107
2017,3,25,1186,10,36.576,23.4696,97.0,3.155705966684038,3.5993922876124
2017,3,25,1186,13,29.21,20.7264,97.0,3.0314082500064607,3.3745111163996495
2017,3,25,1186,15,22.606,18.288,97.0,2.9062451070524546,3.1182153577685394
2017,3,25,1186,16,14.732,14.630400000000002,97.0,2.6831015557382454,2.690021998582819
2017,3,25,1186,17,18.796000000000003,18.288,97.0,2.9062451070524546,2.9336440812405695
2017,3,25,1186,21,32.512,20.4216,97.0,3.0165931642213204,3.4816092519560167
2017,3,25,1186,24,21.336000000000002,13.411200000000001,97.0,2.5960901787486153,3.060395786879713
2017,3,25,1186,26,27.686,21.336000000000002,97.0,3.060395786879713,3.3209268702655432
2017,3,25,1186,27,12.7,7.9248,97.0,2.0699970828518364,2.5416019934645457
2017,3,25,1186,29,36.576,24.6888,97.0,3.206349699502793,3.5993922876124
2017,3,25,1186,31,44.958,24.384,97.0,3.193927179504236,3.8057287206102286
2017,3,25,1186,40,3.302,3.048,97.0,1.1144856378244,1.1945283454979363
2017,3,25,3338,2,7.366,6.4008,97.0,1.8564229825537772,1.9968748180228735
2017,3,25,3338,3,17.272,11.5824,97.0,2.44948670455674,2.8490866932125063
