inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2022,2,23,1439,6,22.098,16.4592,97.0,2.8008845913946283,3.095487106690983
2022,2,23,1439,27,15.748000000000001,13.411200000000001,97.0,2.5960901787486153,2.756713373081491
2022,2,23,1439,33,24.637999999999998,20.7264,97.0,3.0314082500064607,3.204289966539782
2022,3,1,180,1,5.842,3.6576000000000004,97.0,1.2968071946183546,1.7650732039655492
2022,3,1,180,9,3.048,2.7432000000000003,97.0,1.0091251221665736,1.1144856378244
2022,3,1,325,25,5.842,3.3528000000000002,97.0,1.2097958176287247,1.7650732039655492
2022,3,1,325,32,5.588000000000001,4.572,97.0,1.5199507459325643,1.7206214413947156
2022,3,1,325,33,15.748000000000001,7.62,97.0,2.030776369698555,2.756713373081491
2022,3,1,325,36,16.002,7.9248,97.0,2.0699970828518364,2.7727137144279324
2022,3,1,325,43,16.764,7.62,97.0,2.030776369698555,2.819233730062825
2022,3,1,325,44,22.352000000000004,8.2296,97.0,2.1077374108346834,3.106915802514606
2022,3,1,325,46,3.048,2.4384,97.0,0.8913420865101901,1.1144856378244
2022,3,1,325,47,14.986,7.010400000000001,97.0,1.947394760759504,2.707116431942119
2022,3,1,325,48,12.7,6.7056000000000004,97.0,1.90294299818867,2.5416019934645457
2022,3,1,325,50,13.97,7.010400000000001,97.0,1.947394760759504,2.6369121732688705
2022,3,1,325,51,13.716000000000001,7.315200000000001,97.0,1.9899543751783,2.618563034600674
2022,3,1,1167,2,15.24,15.8496,97.0,2.7631442634117818,2.7239235502585
2022,3,1,1167,5,41.402,24.384,97.0,3.193927179504236,3.723329188843162
2022,3,1,1167,12,3.81,3.048,97.0,1.1144856378244,1.3376291891386096
2022,3,1,2521,5,17.78,8.2296,97.0,2.1077374108346834,2.8780742300857587
2022,3,1,2521,12,17.526,8.5344,97.0,2.144105055005558,2.863685492633659
2022,3,1,2521,13,16.51,9.144,97.0,2.2130979264925097,2.8039662579320366
2022,3,1,2521,16,22.352000000000004,10.0584,97.0,2.3084081062968345,3.106915802514606
2022,3,1,2521,17,19.812,10.3632,97.0,2.338261069446516,2.9862878147259915
2022,3,1,2526,1,8.382,4.8768,97.0,1.5844892670701354,2.1260865495028796
2022,3,1,2526,2,9.144,5.486400000000001,97.0,1.702272302726519,2.2130979264925097
2022,3,1,2526,5,18.288,15.8496,97.0,2.7631442634117818,2.9062451070524546
2022,3,1,2568,3,17.272,12.192,97.0,2.5007799989442905,2.8490866932125063
2022,3,1,2568,4,15.494,11.277600000000001,97.0,2.4228184574745786,2.7404528522097107
2022,3,1,2568,6,17.526,11.5824,97.0,2.44948670455674,2.863685492633659
2022,3,1,2568,7,15.24,10.972800000000001,97.0,2.395419483286464,2.7239235502585
2022,3,1,2568,8,13.208,8.8392,97.0,2.1791963748168284,2.580822706617827
2022,3,3,244,4,18.288,13.716000000000001,97.0,2.618563034600674,2.9062451070524546
2022,3,3,244,11,2.54,2.1336,97.0,0.7578106938856675,0.9321640810304452
2022,3,3,244,19,3.5559999999999996,2.1336,97.0,0.7578106938856675,1.268636317651658
2022,3,3,258,33,23.368,11.5824,97.0,2.44948670455674,3.15136756508544
2022,3,3,258,49,10.16,6.4008,97.0,1.8564229825537772,2.318458442150336
2022,3,3,258,50,9.144,6.4008,97.0,1.8564229825537772,2.2130979264925097
2022,3,3,258,72,40.386,17.6784,97.0,2.8723435553767733,3.6984831902566313
2022,3,3,258,73,24.892000000000003,13.1064,97.0,2.5731006605239166,3.2145464667069716
2022,3,3,329,3,33.274,21.945600000000002,97.0,3.0885666638464095,3.504776311237551
2022,3,3,329,6,41.147999999999996,24.384,97.0,3.193927179504236,3.7171753232687834
2022,3,3,329,7,37.592000000000006,23.7744,97.0,3.168609371519946,3.626791261800515
2022,3,3,329,10,50.8,26.5176,97.0,3.277808663484938,3.927896354584436
2022,3,3,329,11,30.733999999999998,20.1168,97.0,3.00155528685678,3.4253695336331407
2022,3,3,329,12,41.656,22.555200000000003,97.0,3.115965638034524,3.729445415860598
2022,3,3,329,15,35.052,22.555200000000003,97.0,3.115965638034524,3.5568326731936044
2022,3,3,329,16,27.177999999999997,20.4216,97.0,3.0165931642213204,3.3024078224983056
2022,3,3,329,17,31.242,22.86,97.0,3.1293886583666644,3.441763343408817
2022,3,3,361,18,24.637999999999998,14.325600000000001,97.0,2.6620481465404127,3.204289966539782
2022,3,3,361,38,47.752,18.8976,97.0,2.939034929875446,3.866020950866349
2022,3,3,415,4,32.766,14.9352,97.0,2.7037208429409807,3.4893913923980717
2022,3,3,439,6,22.606,14.9352,97.0,2.7037208429409807,3.1182153577685394
2022,3,3,668,18,36.322,21.640800000000002,97.0,3.0745804218716697,3.5924236182963067
2022,3,3,668,19,30.988,22.250400000000003,97.0,3.102359985978745,3.433600032769656
2022,3,3,668,20,32.512,20.1168,97.0,3.00155528685678,3.4816092519560167
2022,3,3,668,21,33.02,22.555200000000003,97.0,3.115965638034524,3.497113438491982
2022,3,3,668,23,17.78,13.1064,97.0,2.5731006605239166,2.8780742300857587
2022,3,3,833,18,41.147999999999996,26.2128,97.0,3.266247841083862,3.7171753232687834
2022,3,3,833,21,20.32,18.8976,97.0,2.939034929875446,3.011605622710281
2022,3,3,833,23,23.114,16.764,97.0,2.819233730062825,3.1404384945532495
2022,3,3,833,26,15.748000000000001,13.1064,97.0,2.5731006605239166,2.756713373081491
2022,3,3,833,27,18.796000000000003,12.192,97.0,2.5007799989442905,2.9336440812405695
2022,3,3,922,13,20.32,17.6784,97.0,2.8723435553767733,3.011605622710281
2022,3,3,922,15,13.97,10.3632,97.0,2.338261069446516,2.6369121732688705
2022,3,3,922,26,16.51,11.277600000000001,97.0,2.4228184574745786,2.8039662579320366
2022,3,3,922,37,12.7,6.7056000000000004,97.0,1.90294299818867,2.5416019934645457
2022,3,3,1282,8,4.572,3.048,97.0,1.1144856378244,1.5199507459325643
2022,3,3,1282,11,8.89,6.7056000000000004,97.0,1.90294299818867,2.1849270495258133
2022,3,3,1282,13,13.716000000000001,12.192,97.0,2.5007799989442905,2.618563034600674
2022,3,3,1315,22,14.732,7.62,97.0,2.030776369698555,2.690021998582819
2022,3,3,1475,11,42.925999999999995,21.640800000000002,97.0,3.0745804218716697,3.759477702959473
2022,3,3,2597,1,35.56,24.9936,97.0,3.218619792094607,3.571221410645704
2022,3,3,2597,4,26.67,22.250400000000003,97.0,3.102359985978745,3.283539338193923
2022,3,3,2597,6,30.226000000000003,22.555200000000003,97.0,3.115965638034524,3.408702481147929
2022,3,3,2597,7,20.828,22.86,97.0,3.1293886583666644,3.0362982353006527
2022,3,3,2597,8,34.798,24.384,97.0,3.193927179504236,3.5495599138645244
2022,3,3,2597,9,47.498,23.7744,97.0,3.168609371519946,3.860687604890986
2022,3,3,2597,10,20.066000000000003,20.1168,97.0,3.00155528685678,2.9990268405034213
2022,3,3,2597,11,29.972,23.7744,97.0,3.168609371519946,3.4002636125020644
2022,3,3,2597,12,27.94,24.6888,97.0,3.206349699502793,3.330059353828816
2022,3,3,2640,9,13.716000000000001,9.4488,97.0,2.2458877493155005,2.618563034600674
2022,3,3,2640,14,21.082,10.3632,97.0,2.338261069446516,3.0484195958329976
2022,3,7,953,26,4.826,3.3528000000000002,97.0,1.2097958176287247,1.5740179672028398
2022,3,21,17,14,12.7,12.4968,97.0,2.525472611534662,2.5416019934645457
2022,3,21,624,3,12.192,6.096,97.0,1.807632818384345,2.5007799989442905
2022,3,21,624,6,19.812,12.192,97.0,2.5007799989442905,2.9862878147259915
